,,,5oclock shadow,,age,,arched eyebrows,,attractive,,bags under eyes,,bald,,bangs,,beard,,big lips,,big nose,,black hair,,blond hair,,blurry,,brown hair ,,bushy eyebrows,,chubby,,double chin,,expression,,gender ,,glasses ,,goatee,,gray hair ,,heavy makeup,,high cheekbones,,mouth open,,mustache,,narrow eyes,,oval face,,pale skin,,pitch,pointy nose,,race,receding hairline,,rosy cheeks,,sideburns,,straight hair,,wavy hair,,wearing earrings,,wearing hat,,wearing lipstick ,,wearing necklace,,wearing necktie,,yaw,young,,chin size,color beard ,,color background ,,color clothes middle,,color clothes sides,,color eyes,,color hair,,color mustache ,,color skin,,eyebrows corners,eyebrows position ,eyebrows size,eyes corners,eyes distance ,eyes position ,eyes shape,glasses rim,hair beard,hair color type,,hair forehead,hair length,hair mustache,hair sides,hair top,head shape,head width ,mouth corners,mouth height,mouth width,nose shape,nose width,teeth visible 
"5oclock shadow: no (79%), age: 14 (60%), arched eyebrows: no (86%), attractive: no, bags under eyes: no (21%), bald: no (4%), bangs: no, beard: no (51%), big lips: no, big nose: no (69%), black hair: no (95%), blond hair: no (22%), blurry: yes (94%), brown hair: no (46%), bushy eyebrows: no, chubby: no (20%), double chin: no (48%), expression: neutral (80%), gender: male (11%), glasses: no, goatee: no (65%), gray hair: no (8%), heavy makeup: no, high cheekbones: no (54%), mouth open: no (53%), mustache: no (74%), narrow eyes: yes (41%), oval face: yes (19%), pale skin: no (63%), pitch: -8.55, pointy nose: no (93%), race: white (90%), receding hairline: yes (55%), rosy cheeks: no, sideburns: no (76%), straight hair: no (28%), wavy hair: no (88%), wearing earrings: no (38%), wearing hat: no (49%), wearing lipstick: no, wearing necklace: no (75%), wearing necktie: no (62%), yaw: -0.15, young: no (1%), chin size: extra small, color background: 344e52 (1%), color clothes middle: ad99a9 (7%), color clothes sides: ddcee3 (1%), color eyes: 451b18, color hair: 765d5b (53%), color skin: 9d635c, eyebrows corners: low, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: average, eyes shape: extra thin, glasses rim: no, hair beard: none, hair color type: red (53%), hair forehead: no, hair length: very short, hair mustache: none, hair sides: thin, hair top: short, head shape: heart, head width: narrow, mouth corners: extra raised, mouth height: average, mouth width: average, nose shape: extra straight, nose width: extra wide, teeth visible: no,",5,D43A1,0,79,14,60,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 24 (60%), arched eyebrows: no (90%), attractive: no (85%), bags under eyes: no (68%), bald: no (72%), bangs: no (39%), beard: no, big lips: no (89%), big nose: no, black hair: no (73%), blond hair: yes (67%), blurry: yes (69%), brown hair: no (56%), bushy eyebrows: no, chubby: no (74%), double chin: no (99%), expression: neutral (54%), gender: female (83%), glasses: no, goatee: no, gray hair: no (31%), heavy makeup: no, high cheekbones: no (31%), mouth open: no (42%), mustache: no, narrow eyes: no (32%), oval face: yes (48%), pale skin: no (44%), pitch: -9.13, pointy nose: no (72%), race: white, receding hairline: no (17%), rosy cheeks: no (95%), sideburns: no, straight hair: yes (50%), wavy hair: no (94%), wearing earrings: no (7%), wearing hat: no (78%), wearing lipstick: no (73%), wearing necklace: no (27%), wearing necktie: no, yaw: -0.03, young: yes (20%), chin size: extra small, color background: 2b4245 (1%), color clothes middle: bb9f97 (5%), color clothes sides: ddb3ac (0%), color eyes: 461c15, color hair: d6c0b7 (70%), color skin: 935147, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (70%), hair forehead: no, hair length: short, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: extra narrow, mouth corners: average, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",GT,D43A1,0,999,24,60,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 10 (60%), arched eyebrows: no, attractive: no (72%), bags under eyes: no (35%), bald: no (67%), bangs: no (18%), beard: no, big lips: no, big nose: no (77%), black hair: no (89%), blond hair: yes (33%), blurry: yes (87%), brown hair: no (14%), bushy eyebrows: no, chubby: no (53%), double chin: no (72%), expression: smile (57%), gender: female (56%), glasses: no, goatee: no, gray hair: no (34%), heavy makeup: no, high cheekbones: yes (26%), mouth open: yes (49%), mustache: no, narrow eyes: yes (22%), oval face: yes (58%), pale skin: no (46%), pitch: -9.5, pointy nose: no, race: white, receding hairline: no (46%), rosy cheeks: no, sideburns: no, straight hair: yes (61%), wavy hair: no, wearing earrings: no (26%), wearing hat: no (48%), wearing lipstick: no (99%), wearing necklace: no (25%), wearing necktie: no, yaw: 2.34, young: yes (27%), chin size: extra small, color background: dee4e5 (0%), color clothes middle: 1e181a (1%), color eyes: 432c25 (99%), color hair: 69686c (59%), color skin: 947073, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: low, eyes distance: extra far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: not natural (59%), hair forehead: no, hair length: short, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: extra wide, mouth corners: extra raised, mouth height: thick, mouth width: wide, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",IT,D43A1,0,999,10,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (79%), age: 14 (60%), arched eyebrows: no (86%), attractive: no, bags under eyes: no (21%), bald: no (4%), bangs: no, beard: no (51%), big lips: no, big nose: no (69%), black hair: no (95%), blond hair: no (22%), blurry: yes (94%), brown hair: no (46%), bushy eyebrows: no, chubby: no (20%), double chin: no (48%), expression: neutral (80%), gender: male (11%), glasses: no, goatee: no (65%), gray hair: no (8%), heavy makeup: no, high cheekbones: no (54%), mouth open: no (53%), mustache: no (74%), narrow eyes: yes (41%), oval face: yes (19%), pale skin: no (63%), pitch: -8.55, pointy nose: no (93%), race: white (90%), receding hairline: yes (55%), rosy cheeks: no, sideburns: no (76%), straight hair: no (28%), wavy hair: no (88%), wearing earrings: no (38%), wearing hat: no (49%), wearing lipstick: no, wearing necklace: no (75%), wearing necktie: no (62%), yaw: -0.15, young: no (1%), chin size: extra small, color background: 344e52 (1%), color clothes middle: ad99a9 (7%), color clothes sides: ddcee3 (1%), color eyes: 451b18, color hair: 765d5b (53%), color skin: 9d635c, eyebrows corners: low, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: average, eyes shape: extra thin, glasses rim: no, hair beard: none, hair color type: red (53%), hair forehead: no, hair length: very short, hair mustache: none, hair sides: thin, hair top: short, head shape: heart, head width: narrow, mouth corners: extra raised, mouth height: average, mouth width: average, nose shape: extra straight, nose width: extra wide, teeth visible: no,",1,D43A2,0,79,14,60,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 24 (60%), arched eyebrows: no (54%), attractive: no (39%), bags under eyes: no (87%), bald: no (93%), bangs: no (84%), beard: no, big lips: no (60%), big nose: no, black hair: no, blond hair: yes (51%), blurry: yes (72%), brown hair: no (0%), bushy eyebrows: no, chubby: no (95%), double chin: no, expression: neutral (91%), gender: female (94%), glasses: no, goatee: no, gray hair: no (62%), heavy makeup: no (99%), high cheekbones: no (86%), mouth open: no (74%), mustache: no, narrow eyes: yes (1%), oval face: yes (21%), pale skin: no (32%), pitch: -8.84, pointy nose: no (30%), race: white, receding hairline: no (19%), rosy cheeks: no, sideburns: no, straight hair: no (15%), wavy hair: no (4%), wearing earrings: no (29%), wearing hat: no, wearing lipstick: no (59%), wearing necklace: no (20%), wearing necktie: no, yaw: 1.98, young: yes (44%), chin size: extra small, color background: 3b585d (1%), color clothes middle: 97705a (8%), color clothes sides: a27b65 (0%), color eyes: 623b35 (78%), color hair: 936d57 (66%), color skin: daa08e, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (66%), hair forehead: no, hair length: long, hair mustache: none, hair sides: average, hair top: average, head shape: heart, head width: wide, mouth corners: average, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",2,D43A2,0,999,24,60,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 08 (60%), arched eyebrows: no (80%), attractive: no (85%), bags under eyes: no, bald: no (48%), bangs: no (73%), beard: no (91%), big lips: no (87%), big nose: no, black hair: no (88%), blond hair: yes (35%), blurry: yes (78%), brown hair: no (47%), bushy eyebrows: no, chubby: no (77%), double chin: no (98%), expression: neutral, gender: female (52%), glasses: no, goatee: no (97%), gray hair: no (27%), heavy makeup: no (98%), high cheekbones: no (88%), mouth open: no (80%), mustache: no, narrow eyes: no (27%), oval face: yes (25%), pale skin: no (22%), pitch: -8.29, pointy nose: no (43%), race: white, receding hairline: yes (21%), rosy cheeks: no, sideburns: no, straight hair: yes (24%), wavy hair: no (76%), wearing earrings: no (37%), wearing hat: no (96%), wearing lipstick: no (82%), wearing necklace: no (52%), wearing necktie: no (80%), yaw: -0.09, young: yes (12%), chin size: extra small, color background: 2f484c (1%), color clothes middle: 684731 (14%), color eyes: 6a3d34 (87%), color hair: 7d644d (45%), color skin: aa695f, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (45%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra heart, head width: wide, mouth corners: average, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",3,D43A2,0,999,8,60,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (92%), age: 24 (60%), arched eyebrows: no, attractive: no (81%), bags under eyes: no (47%), bald: no (74%), bangs: no (63%), beard: no (85%), big lips: no, big nose: no, black hair: no (98%), blond hair: yes (29%), blurry: yes, brown hair: no (30%), bushy eyebrows: no (95%), chubby: no (68%), double chin: no (96%), expression: neutral (58%), gender: female (33%), glasses: no, goatee: no (98%), gray hair: no (40%), heavy makeup: no, high cheekbones: no (48%), mouth open: no (76%), mustache: no, narrow eyes: yes (37%), oval face: yes (30%), pale skin: no (75%), pitch: -9.74, pointy nose: no (68%), race: white, receding hairline: no (28%), rosy cheeks: no, sideburns: no (98%), straight hair: yes (11%), wavy hair: no (79%), wearing earrings: no (32%), wearing hat: no (48%), wearing lipstick: no, wearing necklace: no (53%), wearing necktie: no (98%), yaw: -2.45, young: yes (22%), chin size: extra small, color background: 38555a (1%), color beard: 95614e (61%), color clothes middle: 946653 (27%), color clothes sides: 756054 (1%), color eyes: 5e3832 (99%), color hair: 927760 (73%), color skin: d99c93, eyebrows corners: extra raised, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra high, eyes shape: thin, glasses rim: no, hair beard: thick, hair color type: brown light (73%), hair forehead: no, hair length: average, hair mustache: none, hair sides: thin, hair top: short, head shape: average, head width: wide, mouth corners: raised, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",4,D43A2,0,92,24,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (69%), age: 24 (60%), arched eyebrows: no, attractive: no (97%), bags under eyes: no (47%), bald: no (37%), bangs: no (9%), beard: no (60%), big lips: no, big nose: no (60%), black hair: no, blond hair: yes (32%), blurry: yes (94%), brown hair: no (66%), bushy eyebrows: no (99%), chubby: no (31%), double chin: no (37%), expression: smile (62%), gender: male (29%), glasses: no, goatee: no (86%), gray hair: yes (15%), heavy makeup: no, high cheekbones: yes (2%), mouth open: yes (28%), mustache: no (73%), narrow eyes: yes (35%), oval face: yes (13%), pale skin: no (23%), pitch: -7.79, pointy nose: no (71%), race: white, receding hairline: no (41%), rosy cheeks: no, sideburns: no (83%), straight hair: yes (25%), wavy hair: no (85%), wearing earrings: no (80%), wearing hat: no (37%), wearing lipstick: no, wearing necklace: no (68%), wearing necktie: no (47%), yaw: 11.64, young: no (25%), chin size: extra large, color background: 4b5d60 (0%), color clothes middle: e3d3c8 (7%), color eyes: 483a3f, color hair: ddd1c3 (50%), color skin: 785a54, eyebrows corners: average, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (50%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: average, head width: narrow, mouth corners: extra raised, mouth height: average, mouth width: small, nose shape: extra straight, nose width: wide, teeth visible: no,",5,D43A2,0,69,24,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 24 (60%), arched eyebrows: no (90%), attractive: no (85%), bags under eyes: no (68%), bald: no (72%), bangs: no (39%), beard: no, big lips: no (89%), big nose: no, black hair: no (73%), blond hair: yes (67%), blurry: yes (69%), brown hair: no (56%), bushy eyebrows: no, chubby: no (74%), double chin: no (99%), expression: neutral (54%), gender: female (83%), glasses: no, goatee: no, gray hair: no (31%), heavy makeup: no, high cheekbones: no (31%), mouth open: no (42%), mustache: no, narrow eyes: no (32%), oval face: yes (48%), pale skin: no (44%), pitch: -9.13, pointy nose: no (72%), race: white, receding hairline: no (17%), rosy cheeks: no (95%), sideburns: no, straight hair: yes (50%), wavy hair: no (94%), wearing earrings: no (7%), wearing hat: no (78%), wearing lipstick: no (73%), wearing necklace: no (27%), wearing necktie: no, yaw: -0.03, young: yes (20%), chin size: extra small, color background: 2b4245 (1%), color clothes middle: bb9f97 (5%), color clothes sides: ddb3ac (0%), color eyes: 461c15, color hair: d6c0b7 (70%), color skin: 935147, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (70%), hair forehead: no, hair length: short, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: extra narrow, mouth corners: average, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",GT,D43A2,0,999,24,60,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 10 (60%), arched eyebrows: no, attractive: no (72%), bags under eyes: no (35%), bald: no (67%), bangs: no (18%), beard: no, big lips: no, big nose: no (77%), black hair: no (89%), blond hair: yes (33%), blurry: yes (87%), brown hair: no (14%), bushy eyebrows: no, chubby: no (53%), double chin: no (72%), expression: smile (57%), gender: female (56%), glasses: no, goatee: no, gray hair: no (34%), heavy makeup: no, high cheekbones: yes (26%), mouth open: yes (49%), mustache: no, narrow eyes: yes (22%), oval face: yes (58%), pale skin: no (46%), pitch: -9.5, pointy nose: no, race: white, receding hairline: no (46%), rosy cheeks: no, sideburns: no, straight hair: yes (61%), wavy hair: no, wearing earrings: no (26%), wearing hat: no (48%), wearing lipstick: no (99%), wearing necklace: no (25%), wearing necktie: no, yaw: 2.34, young: yes (27%), chin size: extra small, color background: dee4e5 (0%), color clothes middle: 1e181a (1%), color eyes: 432c25 (99%), color hair: 69686c (59%), color skin: 947073, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: low, eyes distance: extra far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: not natural (59%), hair forehead: no, hair length: short, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: extra wide, mouth corners: extra raised, mouth height: thick, mouth width: wide, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",IT,D43A2,0,999,10,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bags under eyes: no (95%), bald: no (29%), bangs: no, beard: no, big lips: no (80%), big nose: no (90%), black hair: no (81%), blond hair: yes (20%), blurry: no (8%), brown hair: no (31%), bushy eyebrows: no, chubby: no (52%), double chin: no (85%), expression: neutral (73%), gender: female (76%), glasses: no, goatee: no, gray hair: no (38%), heavy makeup: no (84%), high cheekbones: no (72%), mouth open: no (88%), mustache: no, narrow eyes: no, oval face: yes (87%), pale skin: yes (31%), pitch: -8.94, pointy nose: no, race: white, receding hairline: yes (45%), rosy cheeks: no, sideburns: no, straight hair: yes (48%), wavy hair: no, wearing earrings: no (25%), wearing hat: no (86%), wearing lipstick: no (51%), wearing necklace: no (53%), wearing necktie: no (65%), yaw: 3.33, young: yes (48%), chin size: extra small, color eyes: 663f29 (76%), color hair: 82461f (57%), color skin: d17b4b, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: red (57%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: rect, head width: narrow, mouth corners: low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",1,D45A1,0,999,47,60,0,69,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bags under eyes: no, bald: no (61%), bangs: no (53%), beard: no, big lips: no (64%), big nose: no, black hair: no (59%), blond hair: yes (3%), blurry: no (24%), brown hair: no (29%), bushy eyebrows: no, chubby: no (88%), double chin: no, expression: neutral (78%), gender: female (93%), glasses: no, goatee: no, gray hair: no (74%), heavy makeup: no (30%), high cheekbones: no (88%), mouth open: no, mustache: no, narrow eyes: no (78%), oval face: yes (79%), pale skin: yes (60%), pitch: -9.34, pointy nose: no (72%), race: white, receding hairline: no (19%), rosy cheeks: no, sideburns: no, straight hair: yes (36%), wavy hair: no (80%), wearing earrings: no (38%), wearing hat: no (66%), wearing lipstick: yes (2%), wearing necklace: no (56%), wearing necktie: no (88%), yaw: 2.63, young: yes (77%), chin size: small, color eyes: 4b453b (85%), color hair: 75644c (80%), color skin: b88a70, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (80%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra wide, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,",2,D45A1,0,999,30,60,0,48,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bags under eyes: no, bald: no (61%), bangs: no (82%), beard: no, big lips: no (47%), big nose: no, black hair: no (68%), blond hair: yes (32%), blurry: no (31%), brown hair: no (45%), bushy eyebrows: no (70%), chubby: no (87%), double chin: no, expression: neutral (84%), gender: female, glasses: no, goatee: no (93%), gray hair: no (68%), heavy makeup: yes (15%), high cheekbones: no (70%), mouth open: no (77%), mustache: no (99%), narrow eyes: no (48%), oval face: yes (77%), pale skin: yes (8%), pitch: -8.58, pointy nose: no (59%), race: white, receding hairline: yes (11%), rosy cheeks: no (97%), sideburns: no, straight hair: yes (30%), wavy hair: no (66%), wearing earrings: no (2%), wearing hat: no (94%), wearing lipstick: yes (38%), wearing necklace: no (32%), wearing necktie: no, yaw: 3.66, young: yes (81%), chin size: extra small, color background: f5f8fd (9%), color eyes: 6b4c3f (73%), color hair: 846c53 (76%), color skin: c08a6c, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (76%), hair forehead: no, hair length: average, hair mustache: none, hair sides: thin, hair top: short, head shape: heart, head width: average, mouth corners: raised, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",3,D45A1,0,999,20,60,1,25,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" bags under eyes: no, bald: no (37%), bangs: no, beard: no (86%), big lips: no (32%), big nose: no (96%), black hair: no (47%), blond hair: no (40%), blurry: no (97%), brown hair: yes (7%), bushy eyebrows: no (63%), chubby: no (82%), double chin: no, expression: neutral (88%), gender: female (91%), glasses: no, goatee: no (76%), gray hair: no (83%), heavy makeup: yes (53%), high cheekbones: no (83%), mouth open: no (96%), mustache: no (88%), narrow eyes: no, oval face: yes, pale skin: yes (2%), pitch: -8.55, pointy nose: no (41%), race: white, receding hairline: yes (50%), rosy cheeks: no (86%), sideburns: no (90%), straight hair: yes (64%), wavy hair: no, wearing earrings: no (6%), wearing hat: no, wearing lipstick: yes (59%), wearing necklace: no (49%), wearing necktie: no (70%), yaw: 1.52, young: yes, chin size: extra small, color eyes: 5a4237 (52%), color hair: 5b3620 (49%), color skin: bf8264, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (49%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: rect, head width: average, mouth corners: average, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",4,D45A1,0,999,23,60,1,36,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bags under eyes: no (61%), bald: no (61%), bangs: no (79%), beard: no (96%), big lips: no (85%), big nose: no (99%), black hair: no (97%), blond hair: yes (19%), blurry: yes (30%), brown hair: yes (12%), bushy eyebrows: no, chubby: no (84%), double chin: no, expression: neutral (64%), gender: female (40%), glasses: no, goatee: no, gray hair: no (66%), heavy makeup: no, high cheekbones: no (66%), mouth open: no (75%), mustache: no, narrow eyes: no (60%), oval face: yes (56%), pale skin: no (23%), pitch: -9.26, pointy nose: no, race: white, receding hairline: yes (1%), rosy cheeks: no, sideburns: no, straight hair: yes (69%), wavy hair: no, wearing earrings: no (50%), wearing hat: no (84%), wearing lipstick: no (85%), wearing necklace: no (56%), wearing necktie: no (76%), yaw: 0.85, young: yes (63%), chin size: small, color eyes: 564c47 (87%), color hair: 7a623f (54%), color skin: c29072, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (54%), hair forehead: no, hair length: average, hair mustache: none, hair sides: thin, hair top: short, head shape: rect, head width: extra wide, mouth corners: low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,",5,D45A1,0,86,35,60,0,90,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bags under eyes: no (16%), bald: no (53%), bangs: no, beard: no, big lips: no (77%), big nose: no (72%), black hair: no (81%), blond hair: yes (57%), blurry: no (14%), brown hair: no (47%), bushy eyebrows: no (90%), chubby: no (81%), double chin: no (99%), expression: smile (2%), gender: female (92%), glasses: no, goatee: no, gray hair: no (56%), heavy makeup: no (83%), high cheekbones: no (2%), mouth open: no (66%), mustache: no, narrow eyes: no (65%), oval face: yes (83%), pale skin: yes (13%), pitch: -9.29, pointy nose: no (93%), race: white, receding hairline: yes (3%), rosy cheeks: no, sideburns: no, straight hair: yes (84%), wavy hair: no, wearing earrings: no (62%), wearing hat: no (83%), wearing lipstick: no (39%), wearing necklace: no (45%), wearing necktie: no (74%), yaw: 7.34, young: yes (74%), chin size: extra small, color eyes: 564d3c (78%), color hair: fbfae9 (29%), color skin: c79973, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (29%), hair forehead: no, hair length: short, hair mustache: none, hair sides: very thin, hair top: thick, head shape: extra rect, head width: average, mouth corners: average, mouth height: average, mouth width: small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",6,D45A1,0,999,26,60,0,77,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
